token_id,token,similarity,type
1237,Ġruns,0.0518,residual
1245,land,0.0478,residual
1253,ans,0.0518,residual
1261,ĠFlorida,0.0487,residual
1271,Ġadding,0.0585,residual
1279,term,0.1197,residual
1287,ĠLos,0.0717,residual
1295,ating,0.077,residual
1303,Ġcause,0.0464,residual
1312,Ġcenter,0.0582,residual
1320,Ġimmediately,0.0431,residual
1330,Ġrelated,0.0583,residual
1339,Ġpick,0.0659,residual
1348,Ġreached,0.048,residual
1356,Ġinjury,0.0804,residual
1364,Ġworks,0.0485,residual
1372,Ġhappy,0.066,residual
1380,Ġclass,0.0319,residual
1388,Ġcontinues,0.0656,residual
1397,end,0.0584,residual
1408,Ġspending,0.1151,residual
1418,Ġdistrict,0.0645,residual
1428,Ġdriving,0.0594,residual
1437,Ġ,0.0361,residual
1445,Ġentire,0.0881,residual
1453,Ġbasis,0.0499,residual
1462,Ġdead,0.0534,residual
1471,Ġscore,0.0457,residual
1479,Ã³,0.0522,residual
1488,ach,0.0617,residual
1497,500,0.0594,residual
1505,ĠCentral,0.0541,residual
1513,ĠTimes,0.0579,residual
1522,Ġsafe,0.0734,residual
1533,Ġmultiple,0.0486,residual
1543,ani,0.0578,residual
1551,Ġreview,0.0655,residual
1559,Ġevening,0.1289,residual
1567,Ġtowards,0.0554,residual
1577,ĠX,0.0513,residual
1586,ĠAr,0.0359,residual
1596,ĠTwo,0.0419,residual
1604,ĠWilliams,0.0438,residual
1614,ĠAd,0.0302,residual
1623,Ġhusband,0.0623,residual
1631,ĠHall,0.0138,residual
1639,Ġprovides,0.0453,residual
1647,Ġmajority,0.0593,residual
1656,Ġwalk,0.0529,residual
1664,ĠBen,0.0346,residual
1673,Ġleadership,0.103,residual
1681,ĠDaily,0.0484,residual
1690,Ġst,0.0378,residual
1699,ĠScott,0.0224,residual
1709,Ġlaunch,0.0896,residual
1719,Ġcover,0.0732,residual
1728,ane,0.0492,residual
1737,Ġenvironment,0.1116,residual
1746,Ġinjuries,0.1159,residual
1755,ce,0.0532,residual
1763,Ġpair,0.0382,residual
1771,ĠWar,0.0437,residual
1780,ue,0.0521,residual
1788,Ġmiles,0.0553,residual
1798,Ġhear,0.0649,residual
1807,Ġserve,0.0718,residual
1815,Ġstocks,0.0925,residual
1823,Ġextra,0.0832,residual
1831,Ġowns,0.1171,residual
1840,ĠGod,0.0485,residual
1850,Ġproposed,0.0523,residual
1858,ĠRepublicans,0.1482,residual
1866,100,0.0352,residual
1874,Ġdrop,0.0474,residual
1882,Ġdropped,0.0392,residual
1891,ford,0.0601,residual
1900,Ġmurder,0.0902,residual
1908,ham,0.0551,residual
1917,"?""",0.0535,residual
1926,Ġnorth,0.0507,residual
1935,Ġder,0.0498,residual
1945,Ġowner,0.0944,residual
1953,Ġcoverage,0.079,residual
1961,ĠCarolina,0.0678,residual
1969,Ġperfect,0.0595,residual
1977,ÃŃ,0.0779,residual
1985,Ġsuspect,0.0492,residual
1994,Ġspeak,0.0547,residual
2002,Ġexplained,0.0473,residual
2010,ĠSecurity,0.0796,residual
2018,Ġshowing,0.0416,residual
2026,Ġclaim,0.0308,residual
2034,Ġlocated,0.0463,residual
2042,ĠOhio,0.0484,residual
2050,red,0.0573,residual
2058,Ġcrash,0.0686,residual
2066,Ġanalyst,0.0776,residual
2075,Ġran,0.0426,residual
2083,ĠSun,0.0447,residual
2091,ĠBl,0.0156,residual
2100,Ġcentre,0.0478,residual
2109,Ġcounty,0.0653,residual
2118,AL,0.0366,residual
2127,Ġplaces,0.0613,residual
2136,Ġword,0.0594,residual
2145,Ġremember,0.101,residual
2153,%.,0.1049,residual
2161,ij,0.0718,residual
2170,Ġpicture,0.1006,residual
2178,Ġrule,0.0682,residual
2186,ata,0.0699,residual
2195,Ġplant,0.0736,residual
2205,Ġcamp,0.0606,residual
2213,Ġhundreds,0.0801,residual
2221,Ġpark,0.0719,residual
2230,Ġexactly,0.0431,residual
2238,ĠKorean,0.0501,residual
2247,Ġpowerful,0.0706,residual
2256,Ġongoing,0.0875,residual
2265,ĠBr,0.0102,residual
2273,Ġconcerned,0.046,residual
2282,Ġhasn,0.0891,residual
2291,ĠLLC,0.063,residual
2299,Ġdefinitely,0.0389,residual
2309,Ġlegislation,0.1263,residual
2318,Ġgovernor,0.0793,residual
2326,Ġstores,0.0509,residual
2335,Ġdog,0.068,residual
2344,ĠEd,0.0453,residual
2352,Ġchurch,0.0616,residual
2361,ĠManchester,0.0471,residual
2370,ĠEnglish,0.0936,residual
2378,Ġfan,0.0844,residual
2388,Ġgreater,0.0387,residual
2397,Ġseconds,0.0689,residual
2405,Ġremaining,0.0412,residual
2415,Ġfigures,0.0603,residual
2423,Ġfuel,0.1363,residual
2432,Ġund,0.0447,residual
2441,Ġscreen,0.0814,residual
2450,Ġmeasure,0.1062,residual
2458,Ġmark,0.0553,residual
2466,60,0.0505,residual
2474,Ġmarketing,0.1462,residual
2482,ĠHar,0.0498,residual
2491,Ġ36,0.0395,residual
2499,ĠHouston,0.0401,residual
2508,Ġwind,0.0552,residual
2517,28,0.0596,residual
2526,Ġstandard,0.0513,residual
2535,Ġmillions,0.0798,residual
2544,int,0.0476,residual
2553,ty,0.0518,residual
2562,AC,0.0486,residual
2570,Ġproposal,0.067,residual
2579,Ġnice,0.0518,residual
2587,Ġestate,0.1245,residual
2595,ĠPer,0.0155,residual
2603,ost,0.0609,residual
2611,att,0.0585,residual
2623,Ġdeveloping,0.0485,residual
2632,Ġcomplex,0.0637,residual
2641,Ġadmitted,0.092,residual
2651,ĠNick,0.0221,residual
2659,ĠFrancisco,0.1137,residual
2669,Ġrally,0.0762,residual
2677,Ġqu,0.0306,residual
2686,Ġspeaking,0.0563,residual
2694,Ġdes,0.0245,residual
2702,Ġdangerous,0.0938,residual
2711,ĠTeam,0.0301,residual
2719,Ġyouth,0.0923,residual
2727,Ã³n,0.0986,residual
2735,Ġsmaller,0.0411,residual
2743,Ġlargely,0.0768,residual
2752,Ġrecovery,0.0989,residual
2760,Ġ2020,0.0334,residual
2769,ĠTurkey,0.0888,residual
2777,Ġlanguage,0.0962,residual
2785,Ġestimates,0.0517,residual
2793,Ġsmart,0.0691,residual
2801,Ġmentioned,0.0432,residual
2810,Ġsection,0.04,residual
2818,Ġhoping,0.0539,residual
2826,ĠKelly,0.0596,residual
2834,Ġvotes,0.0872,residual
2842,Ġtouch,0.0511,residual
2851,Ġrep,0.0574,residual
2859,Ġheat,0.0619,residual
2868,Ġappeal,0.1108,residual
2876,Ġamid,0.0494,residual
2885,Ġestablished,0.0696,residual
2893,ĠCl,0.035,residual
2902,Ġpoll,0.0519,residual
2911,pl,0.0498,residual
2919,Ġexpansion,0.0711,residual
2928,Ġremoved,0.0492,residual
2936,Ġagent,0.0634,residual
2944,ĠSouthern,0.0546,residual
2952,Ġsought,0.0664,residual
2960,ĠImage,0.0532,residual
2968,Ġpl,0.0352,residual
2977,go,0.0635,residual
2985,Ġleg,0.0429,residual
2993,Ġ300,0.0386,residual
3001,ĠMORE,0.0749,residual
3009,ising,0.0937,residual
3018,Ġuser,0.0373,residual
3026,Ġtells,0.0596,residual
3034,Ġcomputer,0.0948,residual
3042,Ġachieve,0.0884,residual
3054,Ġaircraft,0.1019,residual
3063,IL,0.0678,residual
3072,Ġwest,0.0628,residual
3080,ĠExchange,0.0924,residual
3090,ĠGeorgia,0.0531,residual
3098,ĠChelsea,0.0472,residual
3107,ĠTop,0.0388,residual
3115,Ġrelations,0.1063,residual
3123,ĠJersey,0.0696,residual
3131,ĠAgency,0.0682,residual
3140,Ġmarijuana,0.1319,residual
3148,Ġpushed,0.0562,residual
3156,Ġimages,0.0755,residual
3164,Ġpercentage,0.0596,residual
3173,ĠAnthony,0.0697,residual
3183,Ġmaterials,0.0776,residual
3192,ĠLand,0.0205,residual
3200,Ġemployee,0.0941,residual
3209,eb,0.0505,residual
3217,ĠLouis,0.0505,residual
3226,*,0.0304,residual
3234,Ġarmed,0.0574,residual
3242,Ġpitch,0.084,residual
3251,Ġjourney,0.0529,residual
3259,ĠStephen,0.0344,residual
3268,ĠHarry,0.0589,residual
3276,Ġunable,0.059,residual
3284,Ġultimately,0.0492,residual
3292,ĠArt,0.0548,residual
3301,Ġdowntown,0.0599,residual
3309,ĠJay,0.0406,residual
3317,ĠAtlanta,0.0966,residual
3325,Ġexercise,0.1144,residual
3335,Ġer,0.0572,residual
3344,Ġmix,0.0621,residual
3353,Ġinstitutions,0.0711,residual
3361,ess,0.0471,residual
3369,Ġsl,0.0394,residual
3377,Ġnegotiations,0.1442,residual
3385,ĠMon,0.0226,residual
3393,Ġheading,0.0461,residual
3402,ĠDiego,0.0914,residual
3412,ĠStock,0.0507,residual
3420,Ġroute,0.0698,residual
3428,Ġchair,0.0937,residual
3436,Ġproducer,0.0662,residual
3444,Ġimpressive,0.0998,residual
3452,ĠAnderson,0.0712,residual
3461,Ġstrategic,0.0728,residual
3469,Ġcustody,0.0982,residual
3477,Ġanimal,0.0981,residual
3485,Ġassistance,0.1149,residual
3494,gan,0.0795,residual
3503,Ġ2006,0.0524,residual
3512,ball,0.0786,residual
3520,Ġfeatured,0.0685,residual
3529,Ġeat,0.1089,residual
3537,Ġapartment,0.1277,residual
3545,Ġtweet,0.0818,residual
3553,Ġth,0.0424,residual
3561,ĠLive,0.0638,residual
3569,ical,0.0646,residual
3579,Ġstolen,0.0494,residual
3587,Ġends,0.0532,residual
3596,ĠSenior,0.058,residual
3604,Ġpromised,0.0687,residual
3612,Ġworldwide,0.0502,residual
3620,Ġ65,0.0692,residual
3628,head,0.0442,residual
3636,rie,0.0689,residual
3644,ali,0.0741,residual
3652,ĠFood,0.0887,residual
3661,ĠDemocrat,0.1309,residual
3669,08,0.0684,residual
3677,ves,0.0862,residual
3685,Ġtask,0.0516,residual
3694,Ġminor,0.0382,residual
3702,ĠAnt,0.0668,residual
3711,Ġthreatened,0.0436,residual
3720,Ġpromote,0.0946,residual
3728,ĠProject,0.0262,residual
3736,Ġjoining,0.056,residual
3744,Ġperformed,0.0556,residual
3753,Ġclick,0.0604,residual
3762,One,0.0689,residual
3771,ĠMag,0.0337,residual
3782,Ġcoalition,0.0856,residual
3790,Ġvisited,0.0681,residual
3799,Ġtouchdown,0.1203,residual
3808,IP,0.072,residual
3817,Ġsurrounding,0.0529,residual
3825,Ġroll,0.0588,residual
3833,Ġintended,0.0811,residual
3841,Ġdry,0.0541,residual
3850,LE,0.0729,residual
3858,ĠCH,0.0198,residual
3866,sc,0.0586,residual
3875,ĠEarth,0.0605,residual
3884,ĠWil,0.0461,residual
3893,Ġinitiative,0.074,residual
3901,Ġappropriate,0.0613,residual
3911,Ġsurprised,0.056,residual
3919,Ġselected,0.0349,residual
3928,ĠHead,0.0384,residual
3936,ĠDrive,0.0488,residual
3946,Ġrejected,0.0763,residual
3954,ĠHighway,0.0742,residual
3962,ĠWild,0.0174,residual
3970,Ġreaching,0.0405,residual
3979,oz,0.0665,residual
3987,Ġrepeatedly,0.0421,residual
3995,ored,0.086,residual
4004,ĠLocal,0.051,residual
4012,ĠRoss,0.0425,residual
4020,ĠOklahoma,0.0621,residual
4028,ĠEach,0.0657,residual
4036,Ġinvited,0.0562,residual
4046,ĠLittle,0.0471,residual
4054,CA,0.0644,residual
4063,ric,0.0893,residual
4071,Ġshareholders,0.112,residual
4079,ĠMid,0.0462,residual
4087,Ġchallenging,0.048,residual
4096,Ġcrucial,0.0524,residual
4104,ole,0.063,residual
4113,ays,0.0714,residual
4121,ĠArea,0.0564,residual
4129,ĠPh,0.0125,residual
4140,Ġstretch,0.0554,residual
4150,ĠFl,0.0272,residual
4158,Ġrelationships,0.0996,residual
4166,Ġremarks,0.074,residual
4174,ĠUkraine,0.0824,residual
4183,hed,0.0657,residual
4192,Ġconcert,0.1281,residual
4200,Ġgross,0.0445,residual
4208,hold,0.0787,residual
4217,Ġsupplies,0.0704,residual
4225,Ġjournalists,0.1166,residual
4234,"%,",0.1092,residual
4243,Ġmotor,0.0834,residual
4252,Ġdad,0.0643,residual
4260,Ġsuicide,0.063,residual
4269,ĠDeputy,0.1056,residual
4277,erson,0.0942,residual
4285,Ġac,0.0477,residual
4293,Ġboat,0.0574,residual
4302,Ġexports,0.1381,residual
4310,American,0.0879,residual
4319,Ġciting,0.1024,residual
4327,Ġinstance,0.0715,residual
4335,ĠMueller,0.0878,residual
4343,Ġpleased,0.0783,residual
4351,Ġheadquarters,0.1067,residual
4360,yl,0.0582,residual
4370,ĠHurricane,0.0755,residual
4379,Ġmissile,0.096,residual
4387,Ġcameras,0.1059,residual
4396,RA,0.0903,residual
4404,Ġdiscussions,0.1085,residual
4412,Ġmainly,0.0787,residual
4422,arn,0.0666,residual
4430,Ġ64,0.0599,residual
4438,une,0.0669,residual
4447,owned,0.1346,residual
4455,ĠArts,0.1216,residual
4463,Ġdisaster,0.0838,residual
4471,ĠMax,0.0463,residual
4479,ĠMurray,0.0434,residual
4487,Ġattacked,0.0773,residual
4495,Ġincidents,0.0993,residual
4503,yr,0.0801,residual
4511,Ġshoot,0.05,residual
4520,Ġbright,0.0431,residual
4530,minute,0.138,residual
4538,Ġdefend,0.094,residual
4546,AB,0.0683,residual
4554,Ġobjective,0.0778,residual
4562,Ġwitness,0.0628,residual
4573,ĠGl,0.0339,residual
4582,Ġholdings,0.1141,residual
4590,Ġcells,0.0797,residual
4600,Ġlo,0.0353,residual
4608,ĠGiants,0.0876,residual
4616,ĠSimon,0.042,residual
4624,ĠTake,0.0355,residual
4632,Ġprofits,0.1221,residual
4640,ĠSean,0.046,residual
4648,ĠIndex,0.07,residual
4656,law,0.105,residual
4666,Ġlights,0.0637,residual
4676,ĠPen,0.0257,residual
4685,Ġcauses,0.0654,residual
4694,Ġraces,0.0933,residual
4703,Ġimpossible,0.0525,residual
4711,Ġstayed,0.0756,residual
4719,Ġkeeps,0.0738,residual
4727,Ġunknown,0.0499,residual
4736,Ġsick,0.1339,residual
4744,Ġimagine,0.0635,residual
4752,Ġupdated,0.0761,residual
4760,Ġmarked,0.0625,residual
4768,Ġdismissed,0.1036,residual
4777,Ġdrawn,0.0252,residual
4786,Ġcollected,0.0604,residual
4795,Ġargument,0.0689,residual
4803,Ġed,0.0722,residual
4812,Ġill,0.0737,residual
4823,Ġveterans,0.1152,residual
4831,ĠKyle,0.0515,residual
4839,Ġ),0.0405,residual
4847,Ġdeadly,0.0709,residual
4857,Ġcopyright,0.0964,residual
4865,Ġcovers,0.0357,residual
4873,Ġaddressed,0.0649,residual
4881,Ġreducing,0.0511,residual
4889,Ġstuck,0.041,residual
4898,Ġproviders,0.074,residual
4906,Ġpurchasing,0.1184,residual
4914,Ġconsequences,0.0786,residual
4922,Ġspeaks,0.0941,residual
4930,Ġracing,0.1363,residual
4938,ĠMexican,0.057,residual
4947,ĠAz,0.0446,residual
4956,72,0.0523,residual
4964,Ġstrategies,0.114,residual
4972,Ġrecognition,0.0863,residual
4980,ĠHart,0.0451,residual
4988,Ġadviser,0.1053,residual
4998,ĠSC,0.048,residual
5008,ĠNet,0.0376,residual
5017,Ġviewers,0.0934,residual
5026,Ġaims,0.0541,residual
5034,Ġrequests,0.0497,residual
5042,Ġcontribute,0.0908,residual
5050,ĠGMT,0.137,residual
5058,Ġimports,0.1187,residual
5067,76,0.0613,residual
5075,ĠFrancis,0.0703,residual
5083,Ġproperly,0.0325,residual
5093,ĠCountry,0.0477,residual
5103,Ġbird,0.061,residual
5111,Ġescape,0.0857,residual
5119,aries,0.1005,residual
5128,Ġquiet,0.0503,residual
5136,Ġease,0.0907,residual
5144,zy,0.1047,residual
5152,Ġexist,0.0485,residual
5162,Ġhosting,0.1235,residual
5170,Ġwonder,0.0526,residual
5178,ĠNEW,0.0889,residual
5186,ji,0.0745,residual
5195,Ġairline,0.0967,residual
5204,Ġsteady,0.0562,residual
5212,osh,0.0756,residual
5220,79,0.0743,residual
5228,Ġcenters,0.0698,residual
5237,Ġarrival,0.0793,residual
5245,ĠDem,0.0396,residual
5254,Ġopponent,0.064,residual
5262,Ġtiny,0.0603,residual
5270,oni,0.0887,residual
5278,Ġsm,0.0604,residual
5286,Ġacademic,0.1181,residual
5294,Ġinsisted,0.1163,residual
5302,ĠPan,0.0216,residual
5310,ĠSix,0.0315,residual
5319,Ġpending,0.0518,residual
5327,Ġproposals,0.0854,residual
5335,Ġgotten,0.086,residual
5343,Ġpromises,0.0723,residual
5351,Ġrooms,0.0753,residual
5359,ĠMaybe,0.0583,residual
5367,life,0.1313,residual
5375,Ġcopy,0.0481,residual
5383,BI,0.0707,residual
5391,Ġsalary,0.1428,residual
5399,ĠWatson,0.0772,residual
5407,Ġrelative,0.0394,residual
5416,adi,0.0897,residual
5424,Ġwounded,0.1189,residual
5432,ĠWarren,0.0489,residual
5440,Ġpassion,0.0814,residual
5449,63,0.064,residual
5457,Ġ=,0.0411,residual
5465,ĠMart,0.034,residual
5474,ĠRams,0.0764,residual
5482,ĠStone,0.0622,residual
5491,Ġblocks,0.0368,residual
5502,ando,0.0803,residual
5510,Ġmargins,0.1052,residual
5518,Ġplanet,0.1179,residual
5527,ĠSte,0.0429,residual
5536,vel,0.0631,residual
5544,Ġdiverse,0.0555,residual
5552,Ġactors,0.0915,residual
5560,Ġlibrary,0.0762,residual
5568,Ġsomewhat,0.0494,residual
5577,wing,0.0807,residual
5585,Ġcontain,0.0569,residual
5595,Ġ68,0.0493,residual
5604,Ġcapture,0.0737,residual
5612,Ġstages,0.0515,residual
5620,ĠDu,0.027,residual
5629,Ġthrown,0.0328,residual
5640,win,0.0799,residual
5648,ĠMoon,0.0496,residual
5657,Ġtonnes,0.1461,residual
5667,Ġang,0.0546,residual
5675,olo,0.092,residual
5684,Ġfinds,0.0705,residual
5692,Ġbars,0.0719,residual
5700,Ġessentially,0.0537,residual
5710,ĠAdams,0.0465,residual
